medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
69126011,1000000,F4D0,F4D0.00,Blepharitis,41446000,69126011,,32
97906011,3000,F4D02,F4D0200,Squamous blepharitis,58912008,97906011,,32
151866011,800,F4D01,F4D0100,Ulcerative blepharitis,91662004,151866011,,32
298539019,20000,F4D00,F4D0000,Unspecified blepharitis,41446000,69126011,,32
298540017,50000,F4D0z,F4D0z00,Blepharitis NOS,41446000,69126011,,32
298567011,4000,F4Dy,F4Dy.00,Eyelid inflammation,41446000,1229758019,,32
298569014,40000,F4Dz,F4Dz.00,Eyelid inflammation NOS,41446000,69126011,,32
299416018,30,FyuB0,FyuB000,[X]Other specified inflammation of eyelid,60113004,99862015,,32
3526015015,1,^ESCT1170891,,Blepharitis of right eyelid,336311000119103,3526015015,,31
541281000006113,20000,F4D0-1,F4D0.11,Cellulitis of eyelids,41446000,69126011,,32
779311000006111,20000,F4D,F4D..00,Inflammation of eyelids,41446000,69126011,,32
3167781000006116,6,^ESCTIN316778,,Inflammation of eyelid,41446000,69129016,,32
4009871000006112,1,^ESCTMA400987,,Marginal blepharitis,92819001,153449014,,31
4061911000006113,10,^ESCTAC406191,,Acute blepharitis,95750004,158606016,,31
4061921000006117,20,^ESCTCH406192,,Chronic blepharitis,95751000,158607013,,31
4742381000006119,1,^ESCTHE474238,,Herpesviral blepharitis,186544000,1784803013,,32
5027541000006114,40,^ESCTSE502754,,Seborrhoeic blepharitis,231797007,347351016,,31
5027621000006115,6,^ESCTRO502762,,Rosacea blepharitis,231800009,347356014,,31
5617591000006119,10,^ESCTST561759,,Staphylococcal blepharitis,278808000,415821012,,31
6013871000006118,40,^ESCTIN601387,,Infective blepharitis,312219000,455893016,,31
6588861000006116,40,^ESCTPO658886,,Posterior blepharitis,397549002,1785850012,,32
6676471000006110,1,^ESCTDE667647,,Demodectic blepharitis,403152000,1782227017,,31
8109531000006118,1,^ESCTBL810953,,Blepharitis of left eyelid,341921000119102,3314472012,,31
8209841000006111,2,^ESCTBL820984,,Blepharitis of bilateral eyelids caused by staphylococcus,675421000119103,3326563019,,31
9325631000006116,10,^ESCTBL932563,,Blepharitis of bilateral upper eyelids,10759271000119104,3326567018,,31
9479571000006113,1,^ESCTBL947957,,Blepharitis of bilateral lower eyelids,12246721000119103,3326565014,,31
13679161000006114,1,^ESCT1367916,,Blepharitis of right lower eyelid,334281000119106,3768924019,,31
13680281000006112,1,^ESCT1368028,,Blepharitis of left upper eyelid,337321000119108,3768925018,,31
13681101000006115,1,^ESCT1368110,,Blepharitis of left lower eyelid,339881000119106,3768921010,,31
