medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
3463017,500,F4603,F460300,Anterior subcapsular polar cataract,1412008,3463017,,32
9918017,600,F4617,F461700,Posterior subcapsular polar senile cataract,5318001,9918017,,32
15277015,50,F4622,F462200,Total traumatic cataract,8656007,15277015,,32
21000016,40,F4612,F461200,Coronary cataract,12195004,21000016,,32
23515018,40000,7263,7263.00,Extracapsular extraction of lens,13793006,23515018,,32
36608018,200,F4634,F463400,Cataract in degenerative disorder,766837000,3662814015,,32
57359011,6000,F462,F462.00,Traumatic cataract,34361001,57359011,,32
57632013,5000,F4604,F460400,Posterior subcapsular polar cataract,34533008,57632013,,32
66160017,100000,F461,F461.00,Senile cataract,39450006,66160017,,32
67912012,100,F4613,F461300,Punctate cataract,40714009,67912012,,32
73294018,9000,F4640,F464000,Diabetic cataract,43959009,73294018,,32
89579016,50000,F4607,F460700,Nuclear cataract,53889007,89579016,,32
107602013,40,F4642,F464200,Myotonic cataract,64741003,107602013,,32
113312017,5,F4641,F464100,Tetanic cataract,68216000,113312017,,32
126733015,100,F4633,F463300,Cataract with neovascularisation,76309006,503251011,,32
130863017,700,F4618,F461800,Cortical senile cataract,78875003,130863017,,32
158572010,800000,F466,F466.00,Bilateral cataracts,95722004,158572010,,32
158573017,10000,P3311,P331100,Subcapsular cataract,95723009,158573017,,32
178759010,50,F4616,F461600,Anterior subcapsular polar senile cataract,111515007,178759010,,32
251654019,40000,1483,1483.00,H/O: cataract,161489009,251654019,,32
253774010,200000,22E5,22E5.00,O/E - cataract present,162811006,253774010,,27
267084019,500,7263y,7263y00,Other specified extracapsular extraction of lens,13793006,23515018,,32
267085018,3000,7263z,7263z00,Extracapsular extraction of lens NOS,13793006,23515018,,32
267086017,30000,7264,7264.00,Intracapsular extraction of lens,172523009,267086017,,32
267088016,20000,7264-1,7264.11,Intracapsular extraction of cataract,172523009,267088016,,32
267089012,60,72640,7264000,Forceps extraction of lens,172524003,267089012,,32
267090015,100,72642,7264200,Cryoextraction of lens,172525002,267090015,,32
267091016,300,7264y,7264y00,Other specified intracapsular extraction of lens,172523009,267086017,,32
267092011,2000,7264z,7264z00,Intracapsular extraction of lens NOS,172523009,267086017,,32
267109011,800,7266y,7266y00,Other specified other extraction of lens,75170007,124854015,,32
267110018,50000,7266z,7266z00,Other extraction of lens NOS,75170007,124854015,,32
298076010,2000000,F46,F46..00,Cataract,193570009,298076010,,32
298078011,1000,F460,F460.00,Infantile, juvenile and presenile cataracts,193571008,298078011,,32
298079015,600,F4600,F460000,Unspecified infantile cataract,193570009,298076010,,32
298080017,400,F4601,F460100,Unspecified juvenile cataract,193570009,298076010,,32
298081018,500,F4602,F460200,Unspecified presenile cataract,399305009,1778757011,,32
298083015,30000,F4605,F460500,Cortical cataract,193576003,298083015,,32
298084014,300,F4606,F460600,Lamellar zonular cataract,193577007,298084014,,32
298086011,20,F460x,F460x00,Combined nonsenile cataract,193579005,298086011,,32
298087019,40,F460y,F460y00,Other nonsenile cataract,193571008,298078011,,32
298088012,90,F460z,F460z00,Nonsenile cataract NOS,193571008,298078011,,32
298090013,5000,F4610,F461000,Age-related cataract,39450006,492086016,,32
298091012,600,F4614,F461400,Incipient cataract,52421005,87235014,,32
298092017,2000,F4615,F461500,Immature cataract,446474007,2884338017,,32
298096019,6000,F4619,F461900,Nuclear senile cataract,193589009,298096019,,32
298097011,200,F461A,F461A00,Total, mature senile cataract,193590000,298097011,,32
298102014,40,F461y,F461y00,Other senile cataract,39450006,66160017,,32
298103016,1000,F461z,F461z00,Senile cataract NOS,39450006,66160017,,32
298104010,300,F4620,F462000,Unspecified traumatic cataract,34361001,57359011,,32
298111014,9,F4623,F462300,Partial resolved traumatic cataract,193598007,298111014,,32
298112019,500,F462z,F462z00,Traumatic cataract NOS,34361001,57359011,,32
298113012,2000,F463,F463.00,Cataract secondary to ocular disease,193600001,298113012,,32
298116016,100,F4630,F463000,Unspecified cataracta complicata,193600001,298113012,,32
298117013,200,F4632,F463200,Cataract in eye inflammatory disorder,193602009,298117013,,32
298125010,70,F463z,F463z00,Cataract secondary to ocular disorder NOS,193600001,298113012,,32
298126011,700,F464,F464.00,Cataract due to other disorder,193570009,298076010,,32
298128012,60,F4643,F464300,Cataract associated with other syndromes,193570009,298076010,,32
298130014,4,F4645,F464500,Toxic cataract not due to drugs,193610005,298130014,,32
298131013,10,F4647,F464700,Cataract due to other physical inflammation,193570009,298076010,,32
298132018,200,F464z,F464z00,Cataract due to other disorder NOS,193570009,298076010,,32
298133011,300,F4650,F465000,Unspecified secondary cataract,193570009,298076010,,32
298134017,50,F4652,F465200,Other after cataract with vision normal,47337003,78919019,,32
298135016,200,F4653,F465300,After-cataract with vision obscured,193615000,298135016,,32
298137012,100,F465z,F465z00,After cataract NOS,47337003,78919019,,32
298142016,2000,F46y,F46y.00,Other cataract,193570009,298076010,,32
298144015,500,F46yz,F46yz00,Other cataract NOS,193570009,298076010,,32
298145019,90000,F46z,F46z.00,Cataract NOS,193570009,298076010,,32
298880018,400,F4K2D,F4K2D00,Vitreous syndrome following cataract surgery,194156008,298880018,,32
299464010,40,FyuE0,FyuE000,[X]Other senile cataract,10810001,18772014,,32
299465011,200,FyuE1,FyuE100,[X]Other specified cataract,10810001,18772014,,32
299468013,10,FyuE4,FyuE400,[X]Cataract in other diseases classified elsewhere,10810001,18772014,,32
313008016,10000,P330,P330.00,Congenital cataract,79410001,131752015,,32
313009012,400,P331,P331.00,Capsular and subcapsular cataract,204124004,313009012,,32
313010019,3000,P3310,P331000,Capsular cataract,204125003,313010019,,32
313011015,400,P331z,P331z00,Capsular and/or subcapsular cataract,204124004,3009961018,,32
313012010,20,P332,P332.00,Cortical and zonular cataract,204127006,313012010,,32
313014011,50,P3321,P332100,Zonular cataract,204128001,313014011,,32
313017016,50,P332z,P332z00,Cortical or zonular cataract NOS,204128001,313013017,,32
313018014,4,P334,P334.00,Total and subtotal congenital cataract,204130004,313018014,,32
313019018,20,P334z,P334z00,Total or subtotal congenital cataract NOS,29590001,49503018,,32
313031016,100,P33y,P33y.00,Other specified congenital cataract or lens anomaly,268159001,400779012,,32
313033018,30,P33y1,P33y100,Congenital membranous cataract,204139003,313033018,,32
313034012,50,P33yz,P33yz00,Other congenital cataract or lens anomaly NOS,268159001,400779012,,32
313035013,900,P33z,P33z.00,Congenital cataract or lens anomaly NOS,268159001,400779012,,32
394023012,2000,72630,7263000,Simple linear extraction of lens,265295001,394023012,,32
399449014,400,F461B,F461B00,Hypermature cataract,267626000,399449014,,32
400779012,6000,P33,P33..00,Congenital cataract and lens anomalies,268159001,400779012,,32
410918012,200000,7266-1,7266.11,Extraction of cataract,54885007,91232018,,32
451374019,20000,14N9,14N9.00,H/O: R cataract extraction,308069004,451374019,,32
451375018,20000,14NA,14NA.00,H/O: L cataract extraction,308070003,451375018,,32
451393017,80000,2BT0,2BT0.00,O/E - Right cataract present,308088006,451393017,,27
451394011,80000,2BT1,2BT1.00,O/E - Left cataract present,308089003,451394011,,27
451395012,100000,2BT2,2BT2.00,O/E - Right cataract absent,308090007,451395012,,27
451396013,100000,2BT3,2BT3.00,O/E - Left cataract absent,308091006,451396013,,27
455415018,400,F46z0,F46z000,Immature cortical cataract,311789006,455415018,,32
486604016,300,72641,7264100,Suction extraction of lens,3700004,486604016,,32
495988011,800,72630-1,7263011,Needling of lens for cataract,5130002,495988011,,32
495989015,1000,72661,7266100,Discission of cataract,5130002,495989015,,32
505939016,400000,72631-1,7263111,Phacoemulsification of lens,84149000,505939016,,32
505940019,100000,72631,7263100,Phakoemulsification of lens,84149000,505940019,,32
1227680019,3000,ZV456-1,ZV45611,[V]State following cataract extraction,428535004,2693274017,,32
1232510017,40,P3341,P334100,Subtotal congenital cataract,63912009,1232510017,,32
1232801015,100,P3320,P332000,Cortical cataract - congenital,66499004,1232801015,,32
1479675015,100000,72676,7267600,Cataract extraction and insertion of intraocular lens,385468004,1479675015,,32
1489323012,8000,14NC,14NC.00,H/O: Bilateral cataract extraction,395666005,1489323012,,32
2159947017,20000,8H5H,8H5H.00,Referral for cataract extraction,408383005,2159947017,,40
2533421012,50000,8HTV,8HTV.00,Referral to cataract clinic,415266006,2533421012,,40
3515727015,1,^ESCT1166141,,Cataract lens fragments in anterior chamber of eye due to and following cataract surgery,735924004,3515727015,,31
31741000006111,50000,7266,7266.00,Extraction of lens of eye,75170007,124854015,,32
84321000006114,20,C108F-2,C108F12,Type 1 diabetes mellitus with diabetic cataract,421920002,2618234016,,32
84501000006114,100,C109E-2,C109E12,Type 2 diabetes mellitus with diabetic cataract,420756003,3688522015,,32
84691000006115,20,C108F-1,C108F11,Cataract due to diabetes mellitus type 1,421920002,3688521010,,32
84871000006117,100,C109E-1,C109E11,Cataract due to diabetes mellitus type 2,420756003,3688522015,,32
97131000006116,50,P3340,P334000,Total congenital cataract,29590001,49503018,,32
189671000006110,40,F4646,F464600,Radiation induced cataract,71044004,1233345019,,32
217851000006114,80000,F4655,F465500,After-cataract,47337003,78919019,,32
281161000006114,100,C109E,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,420756003,3035281015,,32
296821000006118,200,P333,P333.00,Nuclear cataract - congenital,5361003,496723018,,32
370441000006113,5,FyuE3,FyuE300,[X]Cataract/oth endocrine,nutritional+metabolic diseases CE,10810001,18772014,,32
473371000006112,800,F465,F465.00,After cataract,47337003,78919019,,32
518941000006114,900,P33y0,P33y000,Congenital blue dot cataract,204138006,313032011,,32
539421000006110,1000,2BT,2BT..00,Cataract finding,247052002,368958013,,27
567741000000116,3000,8LC0,8LC0.00,Operation on cataract planned,434215004,2768083013,,32
574651000006115,90,F461x,F461x00,Combined form of senile cataract,11422002,19766015,,32
630441000006118,100,F4644,F464400,Drug induced cataract,193609000,298129016,,5
659551000006113,50000,7263-2,7263.12,Extracapsular extraction of cataract,13793006,23515018,,32
699721000006118,20,F461B-1,F461B11,Morgagni cataract,267626000,399449014,,32
771341000006114,30,C108F,C108F00,Insulin dependent diabetes mellitus with diabetic cataract,43959009,73294018,,32
853291000006111,70000,EGTON132,,Cataract extraction & lens repl,853291000006107,853291000006111,,32
853641000006116,90000,EGTON254,,Left cataract extraction,853641000006100,853641000006116,,32
853651000006119,90000,EGTON255,,Right cataract extraction,853651000006103,853651000006119,,32
853701000006113,300000,EGTON268,,Right cataract extraction and implant,853701000006109,853701000006113,,32
853711000006111,300000,EGTON269,,Left cataract extraction and implant,853711000006107,853711000006111,,32
859771000006116,3000,7266z-99,7266z99,Cataract extraction unspec.,538661000000100,859771000006116,,32
859791000006115,7000,72672-99,7267299,Cataract extract +lens implant,385468004,859791000006115,,32
883311000006115,300,F463-99,F463.99,Secondary cataract,193600001,883311000006115,,32
907861000006114,100,HNG0262,,[RFC] Cataract,907861000006105,907861000006114,,12
912751000006119,700000,72673-1,7267311,Phacoemulsification of lens and insertion of prosthetic replacement,401306006,1787485018,,32
912761000006117,300000,72673,7267300,Phakoemulsification of lens and insertion of prosthetic replacement,401306006,1780493016,,32
913891000006113,10,C10EF-2,C10EF12,Insulin dependent diabetes mellitus with diabetic cataract,43959009,73294018,,32
913901000006112,40,C10EF,C10EF00,Type 1 diabetes mellitus with diabetic cataract,421920002,2618234016,,32
913911000006110,2,C10EF-1,C10EF11,Type I diabetes mellitus with diabetic cataract,421920002,3688521010,,32
914301000006111,400,C10FE,C10FE00,Type 2 diabetes mellitus with diabetic cataract,420756003,3688522015,,32
914311000006114,100,C10FE-1,C10FE11,Type II diabetes mellitus with diabetic cataract,420756003,3688522015,,32
928811000006119,8000,72673-99,7267399,Cataract extract + lens implant,385468004,928811000006119,,32
989061000006112,4,F4464-99,F446499,Secondary cataract,581811000000100,989061000006112,,32
