medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
14550017,500,F4C11,F4C1100,Simple chronic conjunctivitis,8211008,14550017,,32
17160012,2000000,F4C0-2,F4C0.12,Conjunctivitis,9826008,17160012,,32
17666017,2000,F4C31,F4C3100,Rosacea blepharoconjunctivitis,371097007,1209805012,,32
18776012,500,F4C22,F4C2200,Contact blepharoconjunctivitis,10813004,18776012,,32
23553011,3,F4C15,F4C1500,Parasitic conjunctivitis,13816006,23553011,,32
57269019,6000,Q4061,Q406100,Neonatal conjunctivitis,34298002,57269019,,32
66132019,3000,F4C12,F4C1200,Chronic follicular conjunctivitis,39429002,66132019,,32
68902015,10000,F4C02,F4C0200,Acute follicular conjunctivitis,41308008,68902015,,32
75462011,70000,A77z-1,A77z.11,Viral conjunctivitis,45261009,75462011,,32
89308010,6000000,F4C0,F4C0.00,Acute conjunctivitis,53726008,89308010,,32
93157010,100,A770-2,A770.12,Swimming pool conjunctivitis,231861005,347442013,,32
99703019,30,A55x0,A55x000,Measles keratoconjunctivitis,60013002,99703019,,32
100591015,100,A771,A771.00,Epidemic keratoconjunctivitis,60548004,100591015,,32
112396014,20000,F4C06,F4C0600,Acute atopic conjunctivitis,67678004,112396014,,32
112783010,3000,F4A30,F4A3000,Phlyctenular keratoconjunctivitis,67895005,112783010,,32
114036017,200000,F4C2,F4C2.00,Blepharoconjunctivitis,68659002,114036017,,32
114437019,8000,F4C04,F4C0400,Catarrhal conjunctivitis,68898005,114437019,,32
115279016,300,F4C21,F4C2100,Angular blepharoconjunctivitis,69397000,115279016,,32
119833011,300,F4C05,F4C0500,Pseudomembranous conjunctivitis,72115001,119833011,,32
122494014,60000,F4C1,F4C1.00,Chronic conjunctivitis,73762008,122494014,,32
127966019,500,F4A34,F4A3400,Neurotrophic keratoconjunctivitis,77080005,127966019,,32
146137017,30000,F4A-1,F4A..11,Keratoconjunctivitis,88151007,146137017,,32
165686018,100,F4C05-1,F4C0511,Membranous conjunctivitis,72115001,119833011,,32
206640018,70000,F4C33,F4C3300,Bacterial conjunctivitis,128350005,206640018,,32
286321017,30,A1734,A173400,Tuberculous keratoconjunctivitis,186267004,286321017,,32
286934013,1000,A772,A772.00,Viral pharyngoconjunctivitis,186675001,286934013,,32
286935014,3000,A773,A773.00,Other adenoviral conjunctivitis,186679007,286949017,,32
286948013,3000,A776,A776.00,Keratoconjunctivitis due to adenovirus,186678004,286948013,,32
286949017,2000,A777,A777.00,Conjunctivitis due to adenovirus,186679007,286949017,,32
288199014,100,AyuD6,AyuD600,[X]Other viral conjunctivitis,45261009,75462011,,32
288200012,1000,AyuD7,AyuD700,[X]Viral conjunctivitis, unspecified,45261009,75462011,,32
298326019,500,F4A2,F4A2.00,Other superficial keratitis without conjunctivitis,15250008,25884018,,32
298335014,100,F4A2z,F4A2z00,Other superficial keratitis without conjunctivitis NOS,15250008,25884018,,32
298336010,2000,F4A3,F4A3.00,Specific keratoconjunctivitis,88151007,146137017,,32
298341019,1000,F4A32,F4A3200,Keratoconjunctivitis sicca (excluding Sjogren's syndrome),193776001,298341019,,32
298343016,200,F4A3z,F4A3z00,Specific keratoconjunctivitis NOS,88151007,146137017,,32
298344010,1000,F4A4,F4A4.00,Other keratoconjunctivitis,88151007,146137017,,32
298345011,2000,F4A40,F4A4000,Unspecified keratoconjunctivitis,88151007,146137017,,32
298346012,40,F4A41,F4A4100,Keratitis or keratoconjunctivitis in other exanthemata,88151007,146137017,,32
298347015,700,F4A4z,F4A4z00,Other keratoconjunctivitis NOS,88151007,146137017,,32
298466016,3000,F4C01,F4C0100,Serous conjunctivitis,193859006,298466016,,32
298476018,100000,F4C0z,F4C0z00,Acute conjunctivitis NOS,53726008,89308010,,32
298477010,1000,F4C10,F4C1000,Unspecified chronic conjunctivitis,73762008,122494014,,32
298483013,1000,F4C1z,F4C1z00,Chronic conjunctivitis NOS,73762008,122494014,,32
298484019,3000,F4C20,F4C2000,Unspecified blepharoconjunctivitis,68659002,114036017,,32
298487014,3000,F4C2z,F4C2z00,Blepharoconjunctivitis NOS,68659002,114036017,,32
298488016,2000,F4C3,F4C3.00,Other and unspecified conjunctivitis,9826008,17160012,,32
298489012,200000,F4C30,F4C3000,Unspecified conjunctivitis,9826008,17160012,,32
298490015,300,F4C32,F4C3200,Conjunctivitis with mucocutaneous disorder,193876005,298490015,,32
298492011,3000,F4C3z,F4C3z00,Other conjunctivitis NOS,9826008,17160012,,32
299432015,700,FyuC0,FyuC000,[X]Other acute conjunctivitis,53726008,89308010,,32
299433013,2000,FyuC1,FyuC100,[X]Other conjunctivitis,9826008,17160012,,32
299437014,400,FyuC5,FyuC500,[X]Conjunctivitis in other diseases classified elsewhere,59698003,99175018,,32
299443011,70,FyuD1,FyuD100,[X]Other superficial keratitis without conjunctivitis,15250008,25884018,,32
316412013,400,Q406,Q406.00,Neonatal dacryocystitis and conjunctivitis,206345004,316412013,,32
316452010,8,Q406y,Q406y00,Other specified neonatal dacryocystitis or conjunctivitis,206345004,316412013,,32
316453017,40,Q406z,Q406z00,Neonatal dacryocystitis or conjunctivitis NOS,276675009,412933013,,32
347429013,700000,F4C14-1,F4C1411,Atopic conjunctivitis,231854006,347428017,,32
347437017,10,A77y-1,A77y.11,Newcastle conjunctivitis,719386009,3316174019,,32
347442013,4000,A78A4,A78A400,Chlamydial conjunctivitis,231861005,347442013,,32
360383017,100,Q4067-2,Q406712,Neonatal conjunctivitis due to chlamydiae,240591000,360383017,,32
395362016,200,A770,A770.00,Inclusion conjunctivitis,27020006,3330512018,,32
395363014,10,A770-1,A770.11,Trachomatous follicular conjunctivitis,27020006,45193010,,32
395364015,20000,A77y,A77y.00,Other viral conjunctivitis,45261009,75462011,,32
395365019,3000,A77z,A77z.00,Viral or chlamydial conjunctivitis NOS,299699004,440652018,,32
399467019,90000,F4C00,F4C0000,Unspecified acute conjunctivitis,53726008,89308010,,32
399468012,90000,F4C03,F4C0300,Acute mucopurulent conjunctivitis,267642007,399468012,,32
399470015,100000,F4C14,F4C1400,Chronic allergic conjunctivitis,26045000,43636016,,32
402232016,30,Q4066,Q406600,Neonatal dacryocystitis or conjunctivitis due to virus,268841001,402232016,,32
402233014,2,Q4066-1,Q406611,Neonatal viral dacryocystitis or conjunctivitis,268841001,402233014,,32
402234015,400,Q4067,Q406700,Neonatal dacryocystitis or conjunctivitis due to chlamydiae,268842008,402234015,,32
412942018,50,Q4066-3,Q406613,Neonatal conjunctivitis due to virus,276682008,412942018,,32
412956016,10,Q4063-2,Q406312,Neonatal conjunctivitis due to E.coli,276689004,412956016,,32
412960018,80,Q4064-2,Q406412,Neonatal conjunctivitis due to staphylococcus,276691007,412960018,,32
444889012,4000,N002-1,N002.11,Keratoconjunctivitis sicca,302896008,444889012,,32
462259019,10000,F4C13,F4C1300,Vernal conjunctivitis,318316003,462259019,,32
1229869010,2000,A5321,A532100,Herpes zoster with keratoconjunctivitis,42448002,1229869010,,32
1232927016,200,AD01,AD01.00,Toxoplasma conjunctivitis,67372006,1232927016,,32
1773214015,200,A774,A774.00,Epidemic haemorrhagic conjunctivitis,398273006,1773214015,,32
2579449016,30000,F4C06-1,F4C0611,Acute allergic conjunctivitis,67678004,112396014,,32
61121000006111,30000,A77X,A77X.00,Viral conjunctivitis, unspecified,45261009,75462011,,32
67351000006112,2000,F4A31,F4A3100,Vernal conjunctivitis of limbus and cornea,318316003,462259019,,32
93141000006119,100,A761-1,A761.11,Trachoma inclusion conjunctivitis,231861005,347442013,,32
371821000006111,70,FyuC4,FyuC400,[X]Conjunctivitis in infectious and parasitic diseases CE,59698003,99175018,,32
394621000006118,100,FyuDA,FyuDA00,[X]Keratitis+keratoconjunctivitis in other diseases CE,5888003,10808019,,32
394631000006115,40,FyuD9,FyuD900,[X]Keratitis+keratoconjunctivitis/oth infect parasitc dis CE,371405004,1210064012,,32
589531000006119,200000,F4C00-1,F4C0011,Conjunctivitis,9826008,17160012,,32
676121000006115,40,Q4065,Q406500,Neonatal dacryocystitis/conjunctivitis due to other bacteria,276675009,412933013,,32
680111000006119,100,Q4065-2,Q406512,Neonatal conjunctivitis due to other bacteria,276675009,412933013,,32
680121000006110,1,Q4068-2,Q406812,Neonatal conjunctivitis due to other inclusion body,276675009,412933013,,32
680251000006114,5,Q4063,Q406300,Neonatal dacryocystitis or conjunctivitis due to E.Coli,268838005,402229019,,32
680281000006118,20,Q4064,Q406400,Neonatal dacryocystitis or conjunctivitis due to staphylococcus,268839002,402230012,,32
680291000006115,3,Q4068,Q406800,Neonatal dacryocystitis/conjunctivitis-other inclusion body,276675009,412933013,,32
680381000006111,200,A9840,A984000,Neonatal gonococcal conjunctivitis,28438004,47604012,,32
883431000006119,3000,F4C0-98,F4C0.98,Right Conjunctivitis,53726008,883431000006119,,32
883441000006112,3000,F4C0-99,F4C0.99,Left Conjunctivitis,53726008,883441000006112,,32
907851000006112,20,HNG0261,,[RFC] Conjunctivitis,907851000006108,907851000006112,,12
2549461000006116,4,^ESCTAC254946,,Acute adenoviral follicular conjunctivitis,3163006,6345010,,31
2727571000006118,10,^ESCTEX272757,,Exposure keratoconjunctivitis,14366000,24420011,,32
2956741000006111,6,^ESCTGO295674,,Gonococcal conjunctivitis neonatorum,28438004,47602011,,32
3184411000006110,30,^ESCTHE318441,,Herpes zoster keratoconjunctivitis,42448002,70830016,,32
3483451000006113,1,^ESCTVI348345,,Virus keratoconjunctivitis,60548004,1788086013,,32
3600661000006118,1,^ESCTAC360066,,Acute allergic conjunctivitis,67678004,2579449016,,32
3644821000006112,1,^ESCTPH364482,,Phlyctenular conjunctivitis,70394001,116940014,,31
3783951000006114,1,^ESCTKE378395,,Keratoconjunctivitis sicca, in Sjögren syndrome,78946008,2839271019,,31
3904921000006112,6,^ESCTFO390492,,Follicular conjunctivitis,86402005,143283014,,31
4773161000006115,20,^ESCTKE477316,,Keratoconjunctivitis sicca (excluding Sjögren syndrome),193776001,2642302012,,32
5028411000006110,4000,^ESCTSE502841,,Seasonal allergic conjunctivitis,231855007,347431016,,32
5028431000006116,200,^ESCTPE502843,,Perennial allergic conjunctivitis,231856008,347432011,,31
