medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
298541018,70000,F4D1,F4D1.00,Hordeolum,397513003,1777137017,,32
1492713018,60000,72126,7212600,Incision and curettage of meibomian cyst,388285000,1492713018,,32
2535808012,1000,F4D12-2,F4D1212,Furuncle of eyelid,1489008,2535808012,,32
545041000006110,1000000,F4D2,F4D2.00,Chalazion,1482004,3582011,,32
711831000006116,100000,F4D11-1,F4D1111,Meibomian cyst infected,414521009,2538060015,,32
827691000006115,1000000,F4D10,F4D1000,Stye,1489008,1784743014,,32
827701000006115,60000,F4D11,F4D1100,Infected chalazion,414521009,2538060015,,32
859101000006111,10,72190-98,7219098,Hordeolum drainage,172261006,859101000006111,,32
859111000006114,3000,72190-99,7219099,Chalazion drainage,172261006,859111000006114,,32
883461000006111,20000,F4D10-99,F4D1099,Stye/hordeolum,1489008,883461000006111,,32
2522021000006111,100,^ESCTME252202,,Meibomian cyst,1482004,3585013,,32
2522121000006112,20000,^ESCTEX252212,,External hordeolum,1489008,1775443011,,32
2522131000006110,2,^ESCTHO252213,,Hordeolum externum,1489008,3597014,,32
2652311000006111,6,^ESCTIN265231,,Incision of chalazion,9555008,16720014,,31
5122511000006115,20,^ESCTCH512251,,Chalazion removal,238514005,357467016,,31
5559331000006118,80,^ESCTCH555933,,Chalazion drainage,274007003,409743012,,31
5559351000006113,1,^ESCTDR555935,,Drainage of meibomian cyst,274007003,409742019,,31
5559361000006110,1,^ESCTDR555936,,Drainage of hordeolum,274008008,409744018,,31
5570101000006119,3,^ESCTHO557010,,Hordeolum removal,275161007,411096015,,31
5874611000006119,5,^ESCTIN587461,,Incision and curettage of hordeolum,300082008,441080013,,31
6490201000006110,4000,^ESCTIN649020,,Incision and curettage of chalazion,388285000,1482351019,,32
6490281000006118,6,^ESCTCU649028,,Curettage of chalazion,388289006,1482355011,,31
6859661000006116,2000,^ESCTIN685966,,Internal hordeolum,414521009,2535470013,,32
6859671000006111,1,^ESCTHO685967,,Hordeolum internum,414521009,2538059013,,32
6859701000006112,5,^ESCTIN685970,,Infected meibomian cyst,414521009,2538062011,,32
7532861000006112,30,^ESCTCH753286,,Chalazion of lower eyelid,700260002,2989739013,,31
7532921000006110,60,^ESCTCH753292,,Chalazion of upper eyelid,700266008,2990021016,,31
7534211000006119,1,^ESCTIN753421,,Internal hordeolum of upper eyelid,700366006,2990336011,,31
7534241000006115,3,^ESCTIN753424,,Internal hordeolum of lower eyelid,700368007,2990315014,,31
8107151000006111,1,^ESCTHO810715,,Hordeolum externum of right eyelid,334881000119107,3451565011,,31
12358631000006117,1,^ESCT1235863,,Cyst of meibomian gland of upper eyelid,700266008,3673545017,,31
13717111000006115,1,^ESCT1371711,,Bilateral chalazion of eyelids,16652291000119105,3772738012,,31
13717131000006114,1,^ESCT1371713,,Chalazion of both eyelids,16652291000119105,3772739016,,31
13717141000006116,2,^ESCT1371714,,Chalazion of bilateral eyelids,16652291000119105,3772740019,,31
